,Rank within filtered selection,Nationwide rank,Zip code,City,Metro area,County,State,Total population,Population per sq. mi.,Per capita income,Median household income,Median home value,Poverty rate,Median age,Sq. mi.,Homeownership rate,"County, state"
76,24.0,24.0,94707,Berkeley,"San Francisco-Oakland-Fremont, CA",Alameda County,CA,12811,7270.416190632704,109933.0,212776.0,1649300.0,0.0309052499804397,52.9,1.762072440434133,0.8515711645101663,"Alameda County, CA"
88,25.0,25.0,94158,San Francisco,"San Francisco-Oakland-Fremont, CA",San Francisco County,CA,11314,20582.836923470273,121944.0,196506.0,1429600.0,0.0674536256323777,32.7,0.5496812729006676,0.3277376537185243,"San Francisco County, CA"
89,26.0,26.0,90266,Manhattan Beach,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,CA,34210,8450.422418318407,118152.0,204306.0,2000001.0,0.0454359154517243,42.8,4.048318333275418,0.5668477193900923,"Los Angeles County, CA"
91,27.0,27.0,95129,San Jose,"San Jose-Sunnyvale-Santa Clara, CA",Santa Clara County,CA,41321,9055.430182737457,86257.0,195708.0,2000001.0,0.0431913909380858,40.9,4.563118390418496,0.5476237820640286,"Santa Clara County, CA"
93,28.0,28.0,95130,San Jose,"San Jose-Sunnyvale-Santa Clara, CA",Santa Clara County,CA,13511,9389.153117334648,82390.0,159556.0,1839600.0,0.0573606690844497,38.4,1.4390009227834857,0.593408736349454,"Santa Clara County, CA"
102,29.0,29.0,94087,Sunnyvale,"San Jose-Sunnyvale-Santa Clara, CA",Santa Clara County,CA,57767,8764.55721093255,106389.0,207742.0,2000001.0,0.0395070804670132,37.9,6.590977571341974,0.5317574131470602,"Santa Clara County, CA"
107,30.0,30.0,94610,Oakland,"San Francisco-Oakland-Fremont, CA",Alameda County,CA,32628,15601.370035897136,93337.0,134507.0,1379700.0,0.078814239003023,40.6,2.091354792875648,0.3416387684539816,"Alameda County, CA"
108,31.0,31.0,94301,Palo Alto,"San Jose-Sunnyvale-Santa Clara, CA",Santa Clara County,CA,17508,7386.635753233131,142773.0,242006.0,2000001.0,0.0579920050981982,46.7,2.370226525971143,0.4510618104164195,"Santa Clara County, CA"
110,32.0,32.0,90402,Santa Monica,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,CA,11337,5551.325848181504,142508.0,159100.0,2000001.0,0.0624889673433362,52.7,2.042214834806312,0.6389655172413793,"Los Angeles County, CA"
112,33.0,33.0,95124,San Jose,"San Jose-Sunnyvale-Santa Clara, CA",Santa Clara County,CA,52096,7907.171167589534,83347.0,185926.0,1666300.0,0.040972864631514,39.7,6.588449762354295,0.685557083906465,"Santa Clara County, CA"
113,34.0,34.0,60657,Chicago,"Chicago-Naperville-Elgin, IL-IN",Cook County,IL,71904,33066.72554960835,95396.0,110939.0,537800.0,0.078147692995196,31.3,2.17451225680408,0.353515124700184,"Cook County, IL"
116,35.0,35.0,11222,Brooklyn,"New York-Newark-Jersey City, NY-NJ",Kings County,NY,42853,28140.701800780313,77779.0,125734.0,1376300.0,0.0951288056206089,35.1,1.52281205718941,0.1687188891799843,"Kings County, NY"
118,36.0,36.0,94018,El Granada,"San Francisco-Oakland-Fremont, CA",San Mateo County,CA,3834,6621.550639748422,94973.0,230053.0,1430200.0,0.0424802110817941,51.4,0.5790184518086943,0.8299492385786802,"San Mateo County, CA"
120,37.0,37.0,94706,Albany,"San Francisco-Oakland-Fremont, CA",Alameda County,CA,19969,13636.917666198213,76222.0,143398.0,1203500.0,0.0670594983574073,39.1,1.464333839126792,0.5013614300935243,"Alameda County, CA"
122,38.0,38.0,94618,Oakland,"San Francisco-Oakland-Fremont, CA",Alameda County,CA,16958,7000.1380900407885,121544.0,201780.0,1753100.0,0.0452547808528328,44.4,2.4225236390874096,0.6321410829607551,"Alameda County, CA"
124,39.0,39.0,94061,Redwood City,"San Francisco-Oakland-Fremont, CA",San Mateo County,CA,37048,9595.300918051003,75241.0,146265.0,1900500.0,0.0674523434529951,38.0,3.861056606396163,0.4998554704437057,"San Mateo County, CA"
126,40.0,40.0,07086,Weehawken,"New York-Newark-Jersey City, NY-NJ",Hudson County,NJ,17295,21777.04407683097,94947.0,127763.0,889000.0,0.0725937066173068,37.8,0.7941849196328943,0.2729269057827042,"Hudson County, NJ"
132,41.0,41.0,90278,Redondo Beach,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,CA,42423,11556.3833243319,77400.0,160236.0,1242700.0,0.0465862695584452,39.3,3.6709581890277567,0.554406015037594,"Los Angeles County, CA"
133,42.0,42.0,77005,Houston,"Houston-Pasadena-The Woodlands, TX",Harris County,TX,28874,7542.590949783012,123333.0,229267.0,1395100.0,0.0415412872718746,35.9,3.828127521727883,0.6735533327101056,"Harris County, TX"
134,43.0,43.0,19106,Philadelphia,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia County,PA,14597,17171.775066870574,110881.0,121047.0,517900.0,0.0610562281809403,40.5,0.8500577222305877,0.4006862745098039,"Philadelphia County, PA"
136,44.0,44.0,90094,Playa Vista,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,CA,11764,16464.6593117282,104547.0,145744.0,1356000.0,0.0920520106776888,37.6,0.7145000559847722,0.2696790905166211,"Los Angeles County, CA"
138,45.0,45.0,60614,Chicago,"Chicago-Naperville-Elgin, IL-IN",Cook County,IL,70693,21939.904442738614,113935.0,136448.0,720400.0,0.0844245856190644,31.1,3.2221197765242335,0.4012025283930315,"Cook County, IL"
140,46.0,46.0,02129,Charlestown,"Boston-Cambridge-Newton, MA-NH",Suffolk County,MA,20032,14807.808026741724,100420.0,157247.0,912000.0,0.0882146790828076,35.6,1.352799817759914,0.4802612051053725,"Suffolk County, MA"
146,47.0,47.0,95125,San Jose,"San Jose-Sunnyvale-Santa Clara, CA",Santa Clara County,CA,54419,7470.359296804552,96446.0,160738.0,1694300.0,0.061788889507582,41.0,7.28465631141433,0.5773636363636364,"Santa Clara County, CA"
148,48.0,48.0,98112,Seattle,"Seattle-Tacoma-Bellevue, WA",King County,WA,23921,7465.86572922309,133171.0,171572.0,1549100.0,0.0467883304399373,40.4,3.2040490503824337,0.5711804047598367,"King County, WA"
150,49.0,49.0,90277,Redondo Beach,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,CA,34844,9761.274827157544,86194.0,127795.0,1476000.0,0.064205642488689,45.9,3.56961571280198,0.4326056921801602,"Los Angeles County, CA"
152,50.0,50.0,90066,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,CA,56740,11800.160192944571,79538.0,114141.0,1695400.0,0.0725624808548209,38.2,4.808409298877602,0.3579219818820484,"Los Angeles County, CA"
153,51.0,51.0,60622,Chicago,"Chicago-Naperville-Elgin, IL-IN",Cook County,IL,54609,21844.740316715823,93611.0,136277.0,638100.0,0.0811334329514638,32.7,2.4998694975656277,0.4043804933371137,"Cook County, IL"
157,52.0,52.0,75225,Dallas,"Dallas-Fort Worth-Arlington, TX",Dallas County,TX,22237,4762.204638604467,142203.0,200234.0,1671900.0,0.0414211909725369,47.6,4.6694759439225635,0.6888638459174264,"Dallas County, TX"
158,53.0,53.0,98102,Seattle,"Seattle-Tacoma-Bellevue, WA",King County,WA,27333,21236.35508879755,105939.0,114925.0,963200.0,0.0914645300552445,33.8,1.287085278321538,0.2557334487234963,"King County, WA"
159,54.0,54.0,02468,Waban,"Boston-Cambridge-Newton, MA-NH",Middlesex County,MA,5773,3758.419743149725,135724.0,250001.0,1846600.0,0.0099407045692361,47.7,1.5360178996830105,0.955239064089522,"Middlesex County, MA"
160,55.0,55.0,98117,Seattle,"Seattle-Tacoma-Bellevue, WA",King County,WA,35711,8980.71126187206,95671.0,182984.0,1043500.0,0.0458176295212915,40.2,3.9764111058343854,0.6918918918918919,"King County, WA"
163,56.0,56.0,94040,Mountain View,"San Jose-Sunnyvale-Santa Clara, CA",Santa Clara County,CA,35632,9735.549320237054,119297.0,187781.0,2000001.0,0.0596761408673989,35.6,3.6599886486048208,0.3350479713327939,"Santa Clara County, CA"
164,57.0,57.0,94306,Palo Alto,"San Jose-Sunnyvale-Santa Clara, CA",Santa Clara County,CA,27183,6653.591235601497,114197.0,210000.0,2000001.0,0.0886859163229228,42.3,4.0854628782350515,0.4763283378746594,"Santa Clara County, CA"
166,58.0,58.0,94404,San Mateo,"San Francisco-Oakland-Fremont, CA",San Mateo County,CA,35881,8248.601291139632,99796.0,192332.0,1714400.0,0.0425364537970949,39.8,4.349949613705072,0.4906188925081433,"San Mateo County, CA"
167,59.0,59.0,94030,Millbrae,"San Francisco-Oakland-Fremont, CA",San Mateo County,CA,22689,6724.023014941553,78551.0,163476.0,1934900.0,0.0596695907734782,43.7,3.37431920586566,0.567145318782309,"San Mateo County, CA"
168,60.0,60.0,90212,Beverly Hills,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,CA,10728,11332.473864526231,111467.0,118019.0,2000001.0,0.075876211782252,44.2,0.946660025714385,0.1901270772238514,"Los Angeles County, CA"
171,61.0,61.0,20003,Washington,"Washington-Arlington-Alexandria, DC-VA-MD-WV",District of Columbia,DC,37482,16492.839055600765,109593.0,159846.0,957700.0,0.0679294578706727,34.7,2.2726226742188196,0.3280342949004197,"District of Columbia, DC"
174,62.0,62.0,90405,Santa Monica,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,CA,27298,9816.490763259191,100986.0,121241.0,1929900.0,0.0784422500832131,43.1,2.780830814018587,0.282907167149515,"Los Angeles County, CA"
178,63.0,63.0,95118,San Jose,"San Jose-Sunnyvale-Santa Clara, CA",Santa Clara County,CA,32015,7873.991290785804,75191.0,152682.0,1494600.0,0.0658418167580266,39.5,4.065917629025595,0.5858796103571726,"Santa Clara County, CA"
179,64.0,64.0,02476,Arlington,"Boston-Cambridge-Newton, MA-NH",Middlesex County,MA,17708,8495.443345086369,97683.0,151131.0,934800.0,0.0668499742223749,46.8,2.0844115228244124,0.600468153258593,"Middlesex County, MA"
181,65.0,65.0,20016,Washington,"Washington-Arlington-Alexandria, DC-VA-MD-WV",District of Columbia,DC,32730,7386.108974470681,117401.0,178920.0,1216000.0,0.0873287091862629,42.7,4.43129124050672,0.5960594315245478,"District of Columbia, DC"
183,66.0,66.0,28207,Charlotte,"Charlotte-Concord-Gastonia, NC-SC",Mecklenburg County,NC,9527,3921.2070835511136,189319.0,217204.0,1409300.0,0.0276024392853321,46.9,2.429608994629323,0.7654075546719682,"Mecklenburg County, NC"
185,67.0,67.0,60043,Kenilworth,"Chicago-Naperville-Elgin, IL-IN",Cook County,IL,2503,4120.549383704789,150130.0,250001.0,1560300.0,0.0207750699161006,40.9,0.6074432719817451,0.9229813664596274,"Cook County, IL"
187,68.0,68.0,97212,Portland,"Portland-Vancouver-Hillsboro, OR-WA",Multnomah County,OR,28042,10274.94201816593,76323.0,131932.0,876800.0,0.0931120628122769,41.8,2.729163819165325,0.5976659959758551,"Multnomah County, OR"
188,69.0,69.0,95051,Santa Clara,"San Jose-Sunnyvale-Santa Clara, CA",Santa Clara County,CA,62054,9414.835750699922,97420.0,196690.0,1680600.0,0.0690912611333419,35.0,6.59108683817312,0.4144221399337361,"Santa Clara County, CA"
198,70.0,70.0,94070,San Carlos,"San Francisco-Oakland-Fremont, CA",San Mateo County,CA,30447,4974.010829896585,128170.0,240074.0,2000001.0,0.0329858820424858,41.6,6.121217070336179,0.650314993700126,"San Mateo County, CA"
200,71.0,71.0,22301,Alexandria,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Alexandria city,VA,13665,9845.265513460105,108373.0,194819.0,1027900.0,0.0385656787413099,37.2,1.3879767875551643,0.5338095238095238,"Alexandria city, VA"
204,72.0,72.0,94403,San Mateo,"San Francisco-Oakland-Fremont, CA",San Mateo County,CA,43276,7683.016419539813,88226.0,174917.0,1746300.0,0.0655485674353598,38.9,5.63268352387461,0.4844092364739592,"San Mateo County, CA"
206,73.0,73.0,94086,Sunnyvale,"San Jose-Sunnyvale-Santa Clara, CA",Santa Clara County,CA,49746,11392.152295324962,99115.0,177054.0,1810200.0,0.0687266484903564,33.5,4.366690218881154,0.2894101571396037,"Santa Clara County, CA"
210,74.0,74.0,60605,Chicago,"Chicago-Naperville-Elgin, IL-IN",Cook County,IL,36210,25314.16476259756,86529.0,123922.0,453200.0,0.0978632873924706,31.5,1.4304244417932117,0.393212155637603,"Cook County, IL"
211,75.0,75.0,22205,Arlington,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Arlington County,VA,17738,6502.072160292549,102189.0,201094.0,1092800.0,0.0350350916911931,42.8,2.7280533901675295,0.7538900785153462,"Arlington County, VA"
212,76.0,76.0,07020,Edgewater,"New York-Newark-Jersey City, NY-NJ",Bergen County,NJ,14759,15198.846939428724,84598.0,124050.0,715700.0,0.0771784794687627,40.6,0.9710605060251198,0.3644563008130081,"Bergen County, NJ"
213,77.0,77.0,20815,Chevy Chase,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Montgomery County,MD,30505,5665.4149665493205,133313.0,194971.0,1294200.0,0.0460935699469923,46.2,5.384424650288225,0.611368331077712,"Montgomery County, MD"
214,78.0,78.0,92625,Corona Del Mar,"Los Angeles-Long Beach-Anaheim, CA",Orange County,CA,12294,4805.648370804195,123678.0,174904.0,2000001.0,0.0572195995441966,51.9,2.5582396071027302,0.5010210035005834,"Orange County, CA"
219,79.0,79.0,20007,Washington,"Washington-Arlington-Alexandria, DC-VA-MD-WV",District of Columbia,DC,24602,7962.321790397745,116489.0,140996.0,1292400.0,0.0746108196439322,38.3,3.08980227722887,0.4929310596123014,"District of Columbia, DC"
220,80.0,80.0,90064,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,CA,26642,7153.258535781317,102148.0,135383.0,1765300.0,0.077524061143612,39.3,3.7244564650828766,0.4543770264011116,"Los Angeles County, CA"
222,81.0,81.0,02474,Arlington,"Boston-Cambridge-Newton, MA-NH",Middlesex County,MA,28642,9367.208570972907,88030.0,150560.0,933200.0,0.0458218195809577,38.9,3.057687867520724,0.5899912898883523,"Middlesex County, MA"
225,82.0,82.0,95008,Campbell,"San Jose-Sunnyvale-Santa Clara, CA",Santa Clara County,CA,48333,7478.031565179497,82829.0,141131.0,1633600.0,0.0637917783178579,39.7,6.463331904756389,0.4645015476833882,"Santa Clara County, CA"
229,83.0,83.0,94065,Redwood City,"San Francisco-Oakland-Fremont, CA",San Mateo County,CA,11673,5089.3355034263395,113105.0,215955.0,1811800.0,0.0358947999657328,43.0,2.2936196664851987,0.6209810387469085,"San Mateo County, CA"
230,84.0,84.0,22207,Arlington,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Arlington County,VA,35479,5497.957804233398,112771.0,245745.0,1257900.0,0.0305525959627955,42.2,6.453123371132707,0.7522785697592895,"Arlington County, VA"
233,85.0,85.0,02460,Newtonville,"Boston-Cambridge-Newton, MA-NH",Middlesex County,MA,10099,7492.510445449061,92495.0,177837.0,1224600.0,0.0265372809189028,42.7,1.3478793354414496,0.5178528636472561,"Middlesex County, MA"
234,86.0,86.0,06878,Riverside,"Bridgeport-Stamford-Danbury, CT",Fairfield County,CT,8328,3444.4529875780872,147326.0,250001.0,1968800.0,0.0356628242074927,41.8,2.417800454828011,0.7961966271977037,"Fairfield County, CT"
242,87.0,87.0,98040,Mercer Island,"Seattle-Tacoma-Bellevue, WA",King County,WA,25307,3964.978723852158,128615.0,219069.0,2000001.0,0.0381244522348816,46.4,6.382631979274051,0.6358752003016307,"King County, WA"
243,88.0,88.0,92663,Newport Beach,"Los Angeles-Long Beach-Anaheim, CA",Orange County,CA,21368,6493.055156392989,95020.0,141541.0,2000001.0,0.0857844294414805,42.7,3.290900737068483,0.39964518990404,"Orange County, CA"
247,89.0,89.0,20816,Bethesda,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Montgomery County,MD,18140,5089.272554212099,114267.0,232656.0,1217200.0,0.0448650736714309,43.4,3.5643600940544173,0.7897328756901955,"Montgomery County, MD"
249,90.0,90.0,78701,Austin,"Austin-Round Rock-San Marcos, TX",Travis County,TX,11824,7792.549544989927,151121.0,162168.0,722400.0,0.097151142954623,42.0,1.5173467851227225,0.410932329111035,"Travis County, TX"
250,91.0,91.0,91604,Studio City,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,CA,32469,6849.235437459576,107074.0,141875.0,1700300.0,0.0864681539562525,40.7,4.740529114012023,0.4291648583297167,"Los Angeles County, CA"
251,92.0,92.0,94041,Mountain View,"San Jose-Sunnyvale-Santa Clara, CA",Santa Clara County,CA,16050,10087.838513392504,106350.0,178558.0,2000001.0,0.0844867539299805,34.1,1.591024675770949,0.2548790007806401,"Santa Clara County, CA"
252,93.0,93.0,98103,Seattle,"Seattle-Tacoma-Bellevue, WA",King County,WA,52671,11475.54768492628,96570.0,131154.0,1044100.0,0.0681822534617815,34.5,4.58984629284283,0.4171003457790507,"King County, WA"
254,94.0,94.0,10538,Larchmont,"New York-Newark-Jersey City, NY-NJ",Westchester County,NY,17760,5054.086573695715,147287.0,207969.0,1266600.0,0.030116048683838,41.1,3.5139880848960807,0.7465346534653465,"Westchester County, NY"
258,95.0,95.0,02445,Brookline,"Boston-Cambridge-Newton, MA-NH",Norfolk County,MA,22560,8639.772169754824,98638.0,139747.0,1227000.0,0.090868196131354,33.7,2.6111799659458144,0.5065411298315163,"Norfolk County, MA"
260,96.0,96.0,22314,Alexandria,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Alexandria city,VA,36612,9891.08599810199,106523.0,148451.0,899000.0,0.0535251639931646,39.5,3.701514677662848,0.4310064558079048,"Alexandria city, VA"
261,97.0,97.0,94402,San Mateo,"San Francisco-Oakland-Fremont, CA",San Mateo County,CA,25475,5044.118475633343,109498.0,172522.0,2000001.0,0.0516718522311055,40.8,5.050436488171769,0.5492382014121144,"San Mateo County, CA"
263,98.0,98.0,98115,Seattle,"Seattle-Tacoma-Bellevue, WA",King County,WA,54349,8294.183487038586,91860.0,156142.0,1094600.0,0.0594556667528343,37.5,6.552664296001143,0.5583457584556227,"King County, WA"
265,99.0,99.0,60613,Chicago,"Chicago-Naperville-Elgin, IL-IN",Cook County,IL,52244,22440.64553941558,77256.0,95572.0,390800.0,0.091170565979461,34.7,2.3280970196796127,0.3547891036906854,"Cook County, IL"
266,100.0,100.0,98107,Seattle,"Seattle-Tacoma-Bellevue, WA",King County,WA,28776,13190.96146279845,100561.0,142662.0,953400.0,0.0606355608094012,34.2,2.181493750941123,0.3580706104616838,"King County, WA"
267,101.0,101.0,98116,Seattle,"Seattle-Tacoma-Bellevue, WA",King County,WA,28711,9565.63298227325,87809.0,126151.0,973400.0,0.046016146016146,40.6,3.0014741369657796,0.4633450540701917,"King County, WA"
270,102.0,102.0,11561,Long Beach,"New York-Newark-Jersey City, NY-NJ",Nassau County,NY,38708,9648.194997733592,75403.0,141629.0,715300.0,0.0780933062880324,44.5,4.011942131050699,0.6013520706909401,"Nassau County, NY"
271,103.0,103.0,94611,Oakland,"San Francisco-Oakland-Fremont, CA",Alameda County,CA,40116,5495.4340227641,118163.0,180549.0,1537700.0,0.0618393632780135,43.5,7.2998783779087955,0.5648889790124708,"Alameda County, CA"
276,104.0,104.0,22213,Arlington,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Arlington County,VA,4021,6796.276980424326,103425.0,199306.0,1064500.0,0.0206416314349664,40.6,0.5916474580982938,0.6238227146814405,"Arlington County, VA"
277,105.0,105.0,11570,Rockville Centre,"New York-Newark-Jersey City, NY-NJ",Nassau County,NY,28908,8056.114214514286,76979.0,157163.0,809200.0,0.0477508408071748,42.5,3.588330456874351,0.7294508255563532,"Nassau County, NY"
278,106.0,106.0,91030,South Pasadena,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,CA,26068,7596.606624440205,76757.0,127175.0,1640000.0,0.0491366322864758,40.5,3.431532168077869,0.415734492003328,"Los Angeles County, CA"
285,107.0,107.0,77401,Bellaire,"Houston-Pasadena-The Woodlands, TX",Harris County,TX,17213,4727.299531272931,119406.0,243750.0,1036800.0,0.023502036067481,43.2,3.641190892628929,0.8055054151624549,"Harris County, TX"
289,108.0,108.0,20015,Washington,"Washington-Arlington-Alexandria, DC-VA-MD-WV",District of Columbia,DC,15653,4503.519343717286,138482.0,250001.0,1245600.0,0.0249983767287838,45.7,3.4757261611048693,0.7176332747510252,"District of Columbia, DC"
294,109.0,109.0,94502,Alameda,"San Francisco-Oakland-Fremont, CA",Alameda County,CA,13430,5324.848388265654,80024.0,180938.0,1204200.0,0.0252766975770266,44.8,2.5221375372105683,0.8234822680825485,"Alameda County, CA"
299,110.0,110.0,06870,Old Greenwich,"Bridgeport-Stamford-Danbury, CT",Fairfield County,CT,7864,3468.334158653568,144459.0,250001.0,1788700.0,0.0338250254323499,40.0,2.267370916490025,0.7912388774811773,"Fairfield County, CT"
301,111.0,111.0,90803,Long Beach,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,CA,31526,7763.458259634603,86281.0,114656.0,1186800.0,0.0733282188978391,47.4,4.060819153741907,0.407699468813318,"Los Angeles County, CA"
304,112.0,112.0,94025,Menlo Park,"San Francisco-Oakland-Fremont, CA",San Mateo County,CA,40721,4867.822078159326,129924.0,216601.0,2000001.0,0.0564807930607187,39.6,8.365342723330977,0.5147740265992659,"San Mateo County, CA"
308,113.0,113.0,11021,Great Neck,"New York-Newark-Jersey City, NY-NJ",Nassau County,NY,19783,8315.874836746794,85408.0,120230.0,662000.0,0.0753343924563111,46.1,2.378943934146464,0.6612254282101391,"Nassau County, NY"
310,114.0,114.0,33480,Palm Beach,"Miami-Fort Lauderdale-West Palm Beach, FL",Palm Beach County,FL,10924,2788.6955338962953,196153.0,150633.0,1468600.0,0.0768033687294031,70.0,3.9172436959216057,0.4383638701382192,"Palm Beach County, FL"
312,115.0,115.0,02465,West Newton,"Boston-Cambridge-Newton, MA-NH",Middlesex County,MA,11697,5437.663026973006,111387.0,194265.0,1159200.0,0.0385248030473552,42.3,2.151107919335596,0.6774264382960035,"Middlesex County, MA"
