ZIP,CBSA,CBSA_NAME,USPS_ZIP_PREF_CITY,USPS_ZIP_PREF_STATE,RES_RATIO,BUS_RATIO,OTH_RATIO,TOT_RATIO
64650,28140,"Kansas City, MO-KS",KINGSTON,MO,1,1,1,1
64651,99999,Not in CBSA,LACLEDE,MO,1,1,1,1
64652,99999,Not in CBSA,LAREDO,MO,1,1,1,1
64653,99999,Not in CBSA,LINNEUS,MO,1,1,1,1
64654,99999,Not in CBSA,LOCK SPRINGS,MO,0,0,1,1
64655,99999,Not in CBSA,LUCERNE,MO,1,1,1,1
64656,99999,Not in CBSA,LUDLOW,MO,1,1,1,1
64657,99999,Not in CBSA,MC FALL,MO,1,1,1,1
64658,99999,Not in CBSA,MARCELINE,MO,1,1,1,1
64659,99999,Not in CBSA,MEADVILLE,MO,1,1,1,1
64660,99999,Not in CBSA,MENDON,MO,1,1,1,1
64661,99999,Not in CBSA,MERCER,MO,1,1,1,1
64664,99999,Not in CBSA,MOORESVILLE,MO,1,1,1,1
64667,99999,Not in CBSA,NEWTOWN,MO,1,1,1,1
64668,28140,"Kansas City, MO-KS",NORBORNE,MO,0.154450262,0.032786885,0,0.144578313
64668,99999,Not in CBSA,NORBORNE,MO,0.845549738,0.967213115,1,0.855421687
64670,41140,"St. Joseph, MO-KS",PATTONSBURG,MO,0.086378738,0,0,0.081377152
64670,99999,Not in CBSA,PATTONSBURG,MO,0.913621262,1,1,0.918622848
64671,28140,"Kansas City, MO-KS",POLO,MO,1,1,1,1
64672,99999,Not in CBSA,POWERSVILLE,MO,1,1,1,1
64673,99999,Not in CBSA,PRINCETON,MO,1,1,1,1
64674,99999,Not in CBSA,PURDIN,MO,1,1,1,1
64676,99999,Not in CBSA,ROTHVILLE,MO,1,1,1,1
64679,99999,Not in CBSA,SPICKARD,MO,1,1,1,1
64680,99999,Not in CBSA,STET,MO,0,1,0,1
64681,99999,Not in CBSA,SUMNER,MO,1,1,1,1
64682,99999,Not in CBSA,TINA,MO,1,1,1,1
64683,99999,Not in CBSA,TRENTON,MO,1,1,1,1
64686,99999,Not in CBSA,UTICA,MO,1,0,1,1
64688,99999,Not in CBSA,WHEELING,MO,1,1,1,1
64689,99999,Not in CBSA,WINSTON,MO,1,1,1,1
64701,28140,"Kansas City, MO-KS",HARRISONVILLE,MO,1,1,1,1
64720,28140,"Kansas City, MO-KS",ADRIAN,MO,1,1,1,1
64722,28140,"Kansas City, MO-KS",AMORET,MO,1,1,1,1
64723,28140,"Kansas City, MO-KS",AMSTERDAM,MO,1,1,1,1
64724,28140,"Kansas City, MO-KS",APPLETON CITY,MO,0.104502974,0.059322034,0,0.098859316
64724,99999,Not in CBSA,APPLETON CITY,MO,0.895497026,0.940677966,1,0.901140684
64725,28140,"Kansas City, MO-KS",ARCHIE,MO,1,1,1,1
64726,47660,"Warrensburg, MO",BLAIRSTOWN,MO,0.04432133,0,0,0.042895442
64726,99999,Not in CBSA,BLAIRSTOWN,MO,0.95567867,1,1,0.957104558
64728,99999,Not in CBSA,BRONAUGH,MO,1,1,1,1
64730,28140,"Kansas City, MO-KS",BUTLER,MO,1,1,1,1
64733,47660,"Warrensburg, MO",CHILHOWEE,MO,0.785585586,0.705882353,1,0.784347826
64733,99999,Not in CBSA,CHILHOWEE,MO,0.214414414,0.294117647,0,0.215652174
64734,28140,"Kansas City, MO-KS",CLEVELAND,MO,1,1,1,1
64735,99999,Not in CBSA,CLINTON,MO,1,1,1,1
64738,99999,Not in CBSA,COLLINS,MO,1,1,1,1
64739,28140,"Kansas City, MO-KS",CREIGHTON,MO,0.778169014,1,1,0.784982935
64739,47660,"Warrensburg, MO",CREIGHTON,MO,0.00528169,0,0,0.005119454
64739,99999,Not in CBSA,CREIGHTON,MO,0.216549296,0,0,0.209897611
64740,99999,Not in CBSA,DEEPWATER,MO,1,1,1,1
64741,99999,Not in CBSA,DEERFIELD,MO,1,1,1,1
64742,28140,"Kansas City, MO-KS",DREXEL,MO,1,1,1,1
64743,28140,"Kansas City, MO-KS",EAST LYNNE,MO,1,1,1,1
64744,99999,Not in CBSA,EL DORADO SPRINGS,MO,1,1,1,1
64745,28140,"Kansas City, MO-KS",FOSTER,MO,1,1,1,1
64746,28140,"Kansas City, MO-KS",FREEMAN,MO,1,1,1,1
64747,28140,"Kansas City, MO-KS",GARDEN CITY,MO,0.923549107,0.963636364,0.956521739,0.92513369
64747,47660,"Warrensburg, MO",GARDEN CITY,MO,0.076450893,0.036363636,0.043478261,0.07486631
64748,27900,"Joplin, MO-KS",GOLDEN CITY,MO,0.090676884,0.063829787,0,0.086752638
64748,99999,Not in CBSA,GOLDEN CITY,MO,0.909323116,0.936170213,1,0.913247362
64750,99999,Not in CBSA,HARWOOD,MO,1,1,1,1
64752,28140,"Kansas City, MO-KS",HUME,MO,0.700956938,0.75,0.5,0.700934579
64752,99999,Not in CBSA,HUME,MO,0.299043062,0.25,0.5,0.299065421
64755,27900,"Joplin, MO-KS",JASPER,MO,0.859013867,0.909090909,1,0.861940299
64755,99999,Not in CBSA,JASPER,MO,0.140986133,0.090909091,0,0.138059701
64756,99999,Not in CBSA,JERICO SPRINGS,MO,1,1,1,1
64759,99999,Not in CBSA,LAMAR,MO,1,1,1,1
64761,47660,"Warrensburg, MO",LEETON,MO,0.903465347,1,1,0.906698565
64761,99999,Not in CBSA,LEETON,MO,0.096534653,0,0,0.093301435
64762,99999,Not in CBSA,LIBERAL,MO,1,1,1,1
64763,99999,Not in CBSA,LOWRY CITY,MO,1,1,1,1
64765,99999,Not in CBSA,METZ,MO,1,0,1,1
64767,99999,Not in CBSA,MILO,MO,1,1,1,1
64769,99999,Not in CBSA,MINDENMINES,MO,1,1,1,1
64770,28140,"Kansas City, MO-KS",MONTROSE,MO,0.107946027,0,0,0.103299857
64770,99999,Not in CBSA,MONTROSE,MO,0.892053973,1,1,0.896700143
64771,99999,Not in CBSA,MOUNDVILLE,MO,1,1,1,1
64772,99999,Not in CBSA,NEVADA,MO,1,1,1,1
64776,99999,Not in CBSA,OSCEOLA,MO,1,1,1,1
64778,99999,Not in CBSA,RICHARDS,MO,1,1,1,1
64779,28140,"Kansas City, MO-KS",RICH HILL,MO,0.890421456,0.953703704,1,0.896140351
64779,99999,Not in CBSA,RICH HILL,MO,0.109578544,0.046296296,0,0.103859649
64780,28140,"Kansas City, MO-KS",ROCKVILLE,MO,0.619047619,0.857142857,1,0.631313131
64780,99999,Not in CBSA,ROCKVILLE,MO,0.380952381,0.142857143,0,0.368686869
64781,99999,Not in CBSA,ROSCOE,MO,1,0,1,1
64783,99999,Not in CBSA,SCHELL CITY,MO,1,1,1,1
64784,99999,Not in CBSA,SHELDON,MO,1,1,1,1
64788,28140,"Kansas City, MO-KS",URICH,MO,0.023142509,0,0,0.022222222
64788,99999,Not in CBSA,URICH,MO,0.976857491,1,1,0.977777778
64790,99999,Not in CBSA,WALKER,MO,1,1,1,1
64801,27900,"Joplin, MO-KS",JOPLIN,MO,1,1,1,1
64802,27900,"Joplin, MO-KS",JOPLIN,MO,1,1,1,1
64803,27900,"Joplin, MO-KS",JOPLIN,MO,1,1,1,1
64804,27900,"Joplin, MO-KS",JOPLIN,MO,1,1,1,1
64830,27900,"Joplin, MO-KS",ALBA,MO,1,0,1,1
64831,99999,Not in CBSA,ANDERSON,MO,1,1,1,1
64832,27900,"Joplin, MO-KS",ASBURY,MO,0.868932039,1,1,0.8735363
64832,99999,Not in CBSA,ASBURY,MO,0.131067961,0,0,0.1264637
64833,27900,"Joplin, MO-KS",AVILLA,MO,0,0,1,1
64834,27900,"Joplin, MO-KS",CARL JUNCTION,MO,1,1,1,1
64835,27900,"Joplin, MO-KS",CARTERVILLE,MO,1,1,1,1
64836,27900,"Joplin, MO-KS",CARTHAGE,MO,1,1,1,1
64840,27900,"Joplin, MO-KS",DIAMOND,MO,1,1,1,1
64841,27900,"Joplin, MO-KS",DUENWEG,MO,1,1,1,1
64842,27900,"Joplin, MO-KS",FAIRVIEW,MO,0.944315545,1,0.666666667,0.943946188
64842,99999,Not in CBSA,FAIRVIEW,MO,0.055684455,0,0.333333333,0.056053812
64843,27900,"Joplin, MO-KS",GOODMAN,MO,0.1281198,0.152173913,0.076923077,0.128356606
64843,99999,Not in CBSA,GOODMAN,MO,0.8718802,0.847826087,0.923076923,0.871643394
64844,27900,"Joplin, MO-KS",GRANBY,MO,1,1,1,1
64847,99999,Not in CBSA,LANAGAN,MO,1,1,1,1
64848,27900,"Joplin, MO-KS",LA RUSSELL,MO,0.209876543,0.333333333,1,0.221556886
64848,99999,Not in CBSA,LA RUSSELL,MO,0.790123457,0.666666667,0,0.778443114
64849,27900,"Joplin, MO-KS",NECK CITY,MO,1,1,1,1
64850,27900,"Joplin, MO-KS",NEOSHO,MO,0.99776601,1,1,0.99799346
64850,99999,Not in CBSA,NEOSHO,MO,0.00223399,0,0,0.00200654
64854,99999,Not in CBSA,NOEL,MO,1,1,1,1
64855,27900,"Joplin, MO-KS",ORONOGO,MO,0.970954357,1,1,0.971467391
64855,99999,Not in CBSA,ORONOGO,MO,0.029045643,0,0,0.028532609
64856,99999,Not in CBSA,PINEVILLE,MO,1,1,1,1
64857,27900,"Joplin, MO-KS",PURCELL,MO,1,1,1,1
64858,27900,"Joplin, MO-KS",RACINE,MO,1,0,1,1
64859,27900,"Joplin, MO-KS",REEDS,MO,1,1,1,1
64861,27900,"Joplin, MO-KS",ROCKY COMFORT,MO,0.038626609,0.05,0,0.038888889
64861,99999,Not in CBSA,ROCKY COMFORT,MO,0.961373391,0.95,1,0.961111111
64862,27900,"Joplin, MO-KS",SARCOXIE,MO,0.938861985,0.921875,1,0.938975245
64862,99999,Not in CBSA,SARCOXIE,MO,0.061138015,0.078125,0,0.061024755
64863,99999,Not in CBSA,SOUTH WEST CITY,MO,1,1,1,1
64864,27900,"Joplin, MO-KS",SAGINAW,MO,0,0,1,1
64865,27900,"Joplin, MO-KS",SENECA,MO,0.939148786,0.941176471,1,0.939844542
64865,99999,Not in CBSA,SENECA,MO,0.060851214,0.058823529,0,0.060155458
64866,27900,"Joplin, MO-KS",STARK CITY,MO,0.998533724,1,1,0.998571429
64866,99999,Not in CBSA,STARK CITY,MO,0.001466276,0,0,0.001428571
64867,27900,"Joplin, MO-KS",STELLA,MO,0.406044678,0.714285714,1,0.412371134
64867,99999,Not in CBSA,STELLA,MO,0.593955322,0.285714286,0,0.587628866
64868,99999,Not in CBSA,TIFF CITY,MO,0,0,1,1
64870,27900,"Joplin, MO-KS",WEBB CITY,MO,1,1,1,1
64873,27900,"Joplin, MO-KS",WENTWORTH,MO,0.475728155,0.777777778,1,0.481904762
64873,99999,Not in CBSA,WENTWORTH,MO,0.524271845,0.222222222,0,0.518095238
64874,99999,Not in CBSA,WHEATON,MO,1,1,1,1
64999,28140,"Kansas City, MO-KS",KANSAS CITY,MO,0,0,1,1
65001,27620,"Jefferson City, MO",ARGYLE,MO,0.700564972,0.75,1,0.709677419
65001,99999,Not in CBSA,ARGYLE,MO,0.299435028,0.25,0,0.290322581
65010,17860,"Columbia, MO",ASHLAND,MO,1,1,1,1
65011,27620,"Jefferson City, MO",BARNETT,MO,0.039175258,0,0,0.037924152
65011,99999,Not in CBSA,BARNETT,MO,0.960824742,1,1,0.962075848
65013,27620,"Jefferson City, MO",BELLE,MO,0.27643909,0.266666667,0.023809524,0.269449715
65013,99999,Not in CBSA,BELLE,MO,0.72356091,0.733333333,0.976190476,0.730550285
65014,27620,"Jefferson City, MO",BLAND,MO,0.215671063,0.076923077,0,0.211800303
65014,99999,Not in CBSA,BLAND,MO,0.784328937,0.923076923,1,0.788199697
65016,27620,"Jefferson City, MO",BONNOTS MILL,MO,1,1,1,1
65017,99999,Not in CBSA,BRUMLEY,MO,1,1,1,1
65018,17860,"Columbia, MO",CALIFORNIA,MO,0.019064565,0.00591716,0,0.017334534
65018,27620,"Jefferson City, MO",CALIFORNIA,MO,0.980935435,0.99408284,1,0.982665466
65020,30060,"Lebanon, MO",CAMDENTON,MO,0.000602168,0,0,0.000535619
65020,99999,Not in CBSA,CAMDENTON,MO,0.999397832,1,1,0.999464381
65023,27620,"Jefferson City, MO",CENTERTOWN,MO,1,1,1,1
65024,27620,"Jefferson City, MO",CHAMOIS,MO,1,1,1,1
65025,17860,"Columbia, MO",CLARKSBURG,MO,0.261728395,0.333333333,0,0.257009346
65025,27620,"Jefferson City, MO",CLARKSBURG,MO,0.738271605,0.666666667,1,0.742990654
65026,27620,"Jefferson City, MO",ELDON,MO,0.000142878,0,0,0.000126823
65026,99999,Not in CBSA,ELDON,MO,0.999857122,1,1,0.999873177
65032,27620,"Jefferson City, MO",EUGENE,MO,0.531725888,0.816326531,0.777777778,0.550827423
65032,99999,Not in CBSA,EUGENE,MO,0.468274112,0.183673469,0.222222222,0.449172577
65034,27620,"Jefferson City, MO",FORTUNA,MO,0.459363958,0.714285714,0.5,0.477124183
65034,99999,Not in CBSA,FORTUNA,MO,0.540636042,0.285714286,0.5,0.522875817
65035,27620,"Jefferson City, MO",FREEBURG,MO,1,1,1,1
65037,99999,Not in CBSA,GRAVOIS MILLS,MO,1,1,1,1
65038,99999,Not in CBSA,LAURIE,MO,0,0,1,1
65039,17860,"Columbia, MO",HARTSBURG,MO,0.953071672,0.882352941,1,0.952181208
65039,27620,"Jefferson City, MO",HARTSBURG,MO,0.046928328,0.117647059,0,0.047818792
65040,27620,"Jefferson City, MO",HENLEY,MO,0.856287425,0.571428571,1,0.853982301
65040,99999,Not in CBSA,HENLEY,MO,0.143712575,0.428571429,0,0.146017699
65041,41180,"St. Louis, MO-IL",HERMANN,MO,0.022195196,0.011204482,0.0125,0.020933977
65041,99999,Not in CBSA,HERMANN,MO,0.977804804,0.988795518,0.9875,0.979066023
65042,27620,"Jefferson City, MO",HIGH POINT,MO,0,0,1,1
65043,27620,"Jefferson City, MO",HOLTS SUMMIT,MO,1,1,1,1
65046,17860,"Columbia, MO",JAMESTOWN,MO,0.00955414,0,0,0.008888889
65046,27620,"Jefferson City, MO",JAMESTOWN,MO,0.99044586,1,1,0.991111111
65047,99999,Not in CBSA,KAISER,MO,1,1,1,1
65048,27620,"Jefferson City, MO",KOELTZTOWN,MO,1,0,1,1
65049,99999,Not in CBSA,LAKE OZARK,MO,1,1,1,1
65050,27620,"Jefferson City, MO",LATHAM,MO,1,1,1,1
65051,27620,"Jefferson City, MO",LINN,MO,1,1,1,1
65052,99999,Not in CBSA,LINN CREEK,MO,1,1,1,1
65053,27620,"Jefferson City, MO",LOHMAN,MO,1,1,1,1
65054,27620,"Jefferson City, MO",LOOSE CREEK,MO,1,1,1,1
65055,27620,"Jefferson City, MO",MC GIRK,MO,0,0,1,1
65058,27620,"Jefferson City, MO",META,MO,0.32527881,0.5,1,0.336936937
65058,99999,Not in CBSA,META,MO,0.67472119,0.5,0,0.663063063
65059,27620,"Jefferson City, MO",MOKANE,MO,1,1,1,1
65061,27620,"Jefferson City, MO",MORRISON,MO,0.261477046,0.066666667,0,0.25433526
65061,99999,Not in CBSA,MORRISON,MO,0.738522954,0.933333333,1,0.74566474
65062,27620,"Jefferson City, MO",MOUNT STERLING,MO,0.210526316,0,0,0.210526316
65062,99999,Not in CBSA,MOUNT STERLING,MO,0.789473684,0,0,0.789473684
65063,27620,"Jefferson City, MO",NEW BLOOMFIELD,MO,1,1,1,1
65064,27620,"Jefferson City, MO",OLEAN,MO,0.006666667,0,0,0.006430868
65064,99999,Not in CBSA,OLEAN,MO,0.993333333,1,1,0.993569132
65065,99999,Not in CBSA,OSAGE BEACH,MO,1,1,1,1
65066,41180,"St. Louis, MO-IL",OWENSVILLE,MO,0.000578871,0,0,0.000518672
65066,99999,Not in CBSA,OWENSVILLE,MO,0.999421129,1,1,0.999481328
65067,27620,"Jefferson City, MO",PORTLAND,MO,1,1,1,1
65068,17860,"Columbia, MO",PRAIRIE HOME,MO,0.971128609,1,1,0.972081218
65068,27620,"Jefferson City, MO",PRAIRIE HOME,MO,0.028871391,0,0,0.027918782
65069,27620,"Jefferson City, MO",RHINELAND,MO,0.105793451,0.111111111,0,0.104622871
65069,99999,Not in CBSA,RHINELAND,MO,0.894206549,0.888888889,1,0.895377129
65072,99999,Not in CBSA,ROCKY MOUNT,MO,1,1,1,1
65074,27620,"Jefferson City, MO",RUSSELLVILLE,MO,0.986091794,1,1,0.986495611
65074,99999,Not in CBSA,RUSSELLVILLE,MO,0.013908206,0,0,0.013504389
65075,99999,Not in CBSA,SAINT ELIZABETH,MO,1,1,1,1
65076,27620,"Jefferson City, MO",SAINT THOMAS,MO,1,1,1,1
65077,27620,"Jefferson City, MO",STEEDMAN,MO,1,1,1,1
65078,42740,"Sedalia, MO",STOVER,MO,0.000615385,0,0,0.00059988
65078,99999,Not in CBSA,STOVER,MO,0.999384615,1,1,0.99940012
65079,99999,Not in CBSA,SUNRISE BEACH,MO,1,1,1,1
65080,27620,"Jefferson City, MO",TEBBETTS,MO,1,1,1,1
65081,17860,"Columbia, MO",TIPTON,MO,0.033507074,0,0,0.030446549
65081,27620,"Jefferson City, MO",TIPTON,MO,0.921072226,0.952830189,1,0.924898512
65081,99999,Not in CBSA,TIPTON,MO,0.0454207,0.047169811,0,0.044654939
65082,99999,Not in CBSA,TUSCUMBIA,MO,1,1,1,1
65083,99999,Not in CBSA,ULMAN,MO,1,1,1,1
65084,27620,"Jefferson City, MO",VERSAILLES,MO,0.003320562,0,0,0.003017642
65084,99999,Not in CBSA,VERSAILLES,MO,0.996679438,1,1,0.996982358
65085,27620,"Jefferson City, MO",WESTPHALIA,MO,1,1,1,1
65101,27620,"Jefferson City, MO",JEFFERSON CITY,MO,1,1,1,1
65102,27620,"Jefferson City, MO",JEFFERSON CITY,MO,1,1,1,1
65103,27620,"Jefferson City, MO",JEFFERSON CITY,MO,0,0,1,1
65104,27620,"Jefferson City, MO",JEFFERSON CITY,MO,0,0,1,1
65105,27620,"Jefferson City, MO",JEFFERSON CITY,MO,0,0,1,1
65109,27620,"Jefferson City, MO",JEFFERSON CITY,MO,1,1,1,1
65110,27620,"Jefferson City, MO",JEFFERSON CITY,MO,1,1,1,1
65111,27620,"Jefferson City, MO",JEFFERSON CITY,MO,0,1,0,1
65201,17860,"Columbia, MO",COLUMBIA,MO,0.998878018,0.986295848,0.997833153,0.99763238
65201,27620,"Jefferson City, MO",COLUMBIA,MO,0.001121982,0.013704152,0.002166847,0.00236762
65202,17860,"Columbia, MO",COLUMBIA,MO,0.988673139,0.955882353,0.995442115,0.987240276
65202,27620,"Jefferson City, MO",COLUMBIA,MO,0.011326861,0.044117647,0.004557885,0.012759724
65203,17860,"Columbia, MO",COLUMBIA,MO,1,1,1,1
65205,17860,"Columbia, MO",COLUMBIA,MO,1,1,1,1
65211,17860,"Columbia, MO",COLUMBIA,MO,0,1,1,1
65212,17860,"Columbia, MO",COLUMBIA,MO,0,1,0,1
65215,17860,"Columbia, MO",COLUMBIA,MO,0,1,0,1
65216,17860,"Columbia, MO",COLUMBIA,MO,0,1,0,1
65217,17860,"Columbia, MO",COLUMBIA,MO,0,1,0,1
65218,17860,"Columbia, MO",COLUMBIA,MO,0,1,0,1
65230,17860,"Columbia, MO",ARMSTRONG,MO,0.901098901,1,1,0.903485255
65230,33620,"Moberly, MO",ARMSTRONG,MO,0.098901099,0,0,0.096514745
65231,27620,"Jefferson City, MO",AUXVASSE,MO,0.989017694,1,1,0.989485981
65231,33020,"Mexico, MO",AUXVASSE,MO,0.010982306,0,0,0.010514019
65232,33020,"Mexico, MO",BENTON CITY,MO,1,1,1,1
65233,17860,"Columbia, MO",BOONVILLE,MO,1,1,1,1
65236,99999,Not in CBSA,BRUNSWICK,MO,1,1,1,1
65237,17860,"Columbia, MO",BUNCETON,MO,1,1,1,1
65239,33620,"Moberly, MO",CAIRO,MO,1,1,1,1
65240,17860,"Columbia, MO",CENTRALIA,MO,0.825260904,0.916030534,1,0.834882583
65240,27620,"Jefferson City, MO",CENTRALIA,MO,0.012041745,0,0,0.011007828
65240,33020,"Mexico, MO",CENTRALIA,MO,0.162162162,0.083969466,0,0.153620352
65240,99999,Not in CBSA,CENTRALIA,MO,0.000535189,0,0,0.000489237
65243,17860,"Columbia, MO",CLARK,MO,0.293354943,0.166666667,0,0.290734824
65243,33020,"Mexico, MO",CLARK,MO,0.188006483,0.583333333,0.166666667,0.191693291
65243,33620,"Moberly, MO",CLARK,MO,0.498379254,0.25,0.833333333,0.497603834
65243,99999,Not in CBSA,CLARK,MO,0.020259319,0,0,0.019968051
65244,33620,"Moberly, MO",CLIFTON HILL,MO,0.977346278,1,0.666666667,0.977653631
65244,99999,Not in CBSA,CLIFTON HILL,MO,0.022653722,0,0.333333333,0.022346369
65246,99999,Not in CBSA,DALTON,MO,1,1,1,1
65247,33620,"Moberly, MO",EXCELLO,MO,0.01061008,0,0,0.010362694
65247,99999,Not in CBSA,EXCELLO,MO,0.98938992,1,1,0.989637306
65248,17860,"Columbia, MO",FAYETTE,MO,1,1,1,1
65250,17860,"Columbia, MO",FRANKLIN,MO,1,1,1,1
65251,27620,"Jefferson City, MO",FULTON,MO,1,1,1,1
65254,17860,"Columbia, MO",GLASGOW,MO,0.890452261,0.931034483,1,0.895535714
65254,99999,Not in CBSA,GLASGOW,MO,0.109547739,0.068965517,0,0.104464286
65255,17860,"Columbia, MO",HALLSVILLE,MO,1,1,1,1
65256,17860,"Columbia, MO",HARRISBURG,MO,1,1,1,1
65257,17860,"Columbia, MO",HIGBEE,MO,0.229946524,0.045454545,0,0.223834197
65257,33620,"Moberly, MO",HIGBEE,MO,0.770053476,0.954545455,1,0.776165803
65258,99999,Not in CBSA,HOLLIDAY,MO,1,1,1,1
65259,33620,"Moberly, MO",HUNTSVILLE,MO,1,1,1,1
65260,33620,"Moberly, MO",JACKSONVILLE,MO,0.805642633,0.888888889,1,0.808510638
65260,99999,Not in CBSA,JACKSONVILLE,MO,0.194357367,0.111111111,0,0.191489362
65261,99999,Not in CBSA,KEYTESVILLE,MO,1,1,1,1
65262,27620,"Jefferson City, MO",KINGDOM CITY,MO,1,1,1,1
65263,33620,"Moberly, MO",MADISON,MO,0.035051546,0,0,0.033830846
65263,99999,Not in CBSA,MADISON,MO,0.964948454,1,1,0.966169154
65264,27620,"Jefferson City, MO",MARTINSBURG,MO,0.190709046,0.083333333,0,0.185882353
65264,33020,"Mexico, MO",MARTINSBURG,MO,0.797066015,0.916666667,1,0.802352941
65264,99999,Not in CBSA,MARTINSBURG,MO,0.012224939,0,0,0.011764706
65265,27620,"Jefferson City, MO",MEXICO,MO,0.001038017,0,0,0.000920069
65265,33020,"Mexico, MO",MEXICO,MO,0.990528091,0.99872449,1,0.991489362
65265,99999,Not in CBSA,MEXICO,MO,0.008433891,0.00127551,0,0.007590569
65270,33620,"Moberly, MO",MOBERLY,MO,0.996154742,1,1,0.996664308
65270,99999,Not in CBSA,MOBERLY,MO,0.003845258,0,0,0.003335692
65274,17860,"Columbia, MO",NEW FRANKLIN,MO,1,1,1,1
65275,99999,Not in CBSA,PARIS,MO,1,1,1,1
65276,17860,"Columbia, MO",PILOT GROVE,MO,1,1,1,1
65278,33620,"Moberly, MO",RENICK,MO,1,0,1,1
65279,17860,"Columbia, MO",ROCHEPORT,MO,1,1,1,1
65280,33020,"Mexico, MO",RUSH HILL,MO,1,1,1,1
65281,17860,"Columbia, MO",SALISBURY,MO,0.005829016,0,0,0.005067568
65281,33620,"Moberly, MO",SALISBURY,MO,0.001943005,0,0,0.001689189
65281,99999,Not in CBSA,SALISBURY,MO,0.992227979,1,1,0.993243243
65282,99999,Not in CBSA,SANTA FE,MO,1,1,1,1
65283,99999,Not in CBSA,STOUTSVILLE,MO,1,1,1,1
65284,17860,"Columbia, MO",STURGEON,MO,0.959930314,0.931034483,1,0.95959596
65284,33020,"Mexico, MO",STURGEON,MO,0.040069686,0.034482759,0,0.03956229
65284,33620,"Moberly, MO",STURGEON,MO,0,0.034482759,0,0.000841751
65285,33020,"Mexico, MO",THOMPSON,MO,1,1,1,1
65286,99999,Not in CBSA,TRIPLETT,MO,1,1,1,1
65287,17860,"Columbia, MO",WOOLDRIDGE,MO,0.791855204,1,1,0.794642857
65287,27620,"Jefferson City, MO",WOOLDRIDGE,MO,0.208144796,0,0,0.205357143
65299,17860,"Columbia, MO",COLUMBIA,MO,0,0,1,1
65301,17860,"Columbia, MO",SEDALIA,MO,0.000693321,0,0,0.000612339
65301,42740,"Sedalia, MO",SEDALIA,MO,0.999306679,1,1,0.999387661
65302,42740,"Sedalia, MO",SEDALIA,MO,1,1,1,1
65305,47660,"Warrensburg, MO",WHITEMAN AIR FORCE BASE,MO,1,1,1,1
65320,32180,"Marshall, MO",ARROW ROCK,MO,1,0,1,1
65321,28140,"Kansas City, MO-KS",BLACKBURN,MO,0.118181818,0,0,0.113537118
65321,32180,"Marshall, MO",BLACKBURN,MO,0.881818182,1,1,0.886462882
65322,17860,"Columbia, MO",BLACKWATER,MO,0.99127907,1,1,0.991780822
65322,32180,"Marshall, MO",BLACKWATER,MO,0.00872093,0,0,0.008219178
65323,99999,Not in CBSA,CALHOUN,MO,1,1,1,1
65324,99999,Not in CBSA,CLIMAX SPRINGS,MO,1,1,1,1
65325,42740,"Sedalia, MO",COLE CAMP,MO,0.009603073,0.024096386,0,0.010259505
65325,99999,Not in CBSA,COLE CAMP,MO,0.990396927,0.975903614,1,0.989740495
65326,99999,Not in CBSA,EDWARDS,MO,1,1,1,1
65327,32180,"Marshall, MO",EMMA,MO,0,0,1,1
65329,99999,Not in CBSA,FLORENCE,MO,1,1,1,1
65330,32180,"Marshall, MO",GILLIAM,MO,1,1,1,1
65332,42740,"Sedalia, MO",GREEN RIDGE,MO,0.986607143,1,1,0.98719317
65332,47660,"Warrensburg, MO",GREEN RIDGE,MO,0.013392857,0,0,0.01280683
65333,32180,"Marshall, MO",HOUSTONIA,MO,0.137640449,0.142857143,0,0.136986301
65333,42740,"Sedalia, MO",HOUSTONIA,MO,0.862359551,0.857142857,1,0.863013699
65334,42740,"Sedalia, MO",HUGHESVILLE,MO,1,1,1,1
65335,42740,"Sedalia, MO",IONIA,MO,0.342857143,0,0,0.333333333
65335,99999,Not in CBSA,IONIA,MO,0.657142857,1,1,0.666666667
65336,42740,"Sedalia, MO",KNOB NOSTER,MO,0.016297663,0.015544041,0,0.015363512
65336,47660,"Warrensburg, MO",KNOB NOSTER,MO,0.983702337,0.984455959,1,0.984636488
65337,42740,"Sedalia, MO",LA MONTE,MO,0.985945946,1,1,0.987012987
65337,47660,"Warrensburg, MO",LA MONTE,MO,0.014054054,0,0,0.012987013
65338,99999,Not in CBSA,LINCOLN,MO,1,1,1,1
65339,32180,"Marshall, MO",MALTA BEND,MO,1,1,1,1
65340,32180,"Marshall, MO",MARSHALL,MO,0.991548489,0.99875467,1,0.992521501
65340,42740,"Sedalia, MO",MARSHALL,MO,0.008451511,0.00124533,0,0.007478499
65344,32180,"Marshall, MO",MIAMI,MO,1,1,1,1
65345,42740,"Sedalia, MO",MORA,MO,0.534246575,0.666666667,0,0.533632287
65345,99999,Not in CBSA,MORA,MO,0.465753425,0.333333333,1,0.466367713
65347,17860,"Columbia, MO",NELSON,MO,0.11928934,0.076923077,0,0.117936118
65347,32180,"Marshall, MO",NELSON,MO,0.73857868,0.846153846,0,0.742014742
65347,42740,"Sedalia, MO",NELSON,MO,0.14213198,0.076923077,0,0.14004914
65348,17860,"Columbia, MO",OTTERVILLE,MO,0.802083333,0.933333333,1,0.807471264
65348,42740,"Sedalia, MO",OTTERVILLE,MO,0.016369048,0,0,0.015804598
65348,99999,Not in CBSA,OTTERVILLE,MO,0.181547619,0.066666667,0,0.176724138
65349,32180,"Marshall, MO",SLATER,MO,1,1,1,1
